PMCID	Abbreviations	Abstract	Acknowledgments	Article	Author Contributions	Case study	Competing Interests	Conclusion	Discussion	Figure	Introduction	Methods	References	Results	Supplementary material	Table	Title	
PMC3356102	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4742187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3762812	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5966428	0	0	0	0	0	0	0	0	0	0	1	3	0	10	0	0	0	
PMC3087448	0	2	0	0	0	0	0	0	7	0	4	0	0	22	0	0	0	
PMC3687200	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	
PMC6324051	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3545958	0	0	0	0	0	0	0	0	0	0	3	1	0	6	0	0	0	
PMC4246632	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC6018626	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4770319	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	
PMC5063335	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC6383708	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5579053	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5312009	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6524746	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	
PMC5832220	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC6237860	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6411228	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
PMC5911999	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	
PMC3610649	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC2650789	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5605491	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	
PMC3988090	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3827198	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4937338	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC3079584	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5830778	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC6500622	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
PMC5703613	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC3966346	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5289456	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4440931	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PMC5209607	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4166267	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5120439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3068701	0	0	0	0	0	0	0	0	0	7	0	6	0	16	0	0	0	
PMC5717350	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC3780622	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC4652436	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC1550270	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4992569	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	
PMC3268570	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4927551	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC3360681	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4985287	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC2941466	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3527338	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4689721	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6003551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC2596488	0	0	0	0	0	0	0	0	0	0	0	6	0	20	0	0	0	
PMC5811015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5366339	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5555199	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	
PMC4260277	0	1	0	0	0	0	0	0	3	0	0	5	0	4	0	0	0	
PMC4083607	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3913460	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC3359314	0	2	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	
PMC4861731	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC2695002	0	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	
PMC5007534	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC6315878	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC1847703	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5073099	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2762599	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC4087670	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4853714	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6117919	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3143151	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC4609092	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4908102	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6498588	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2588656	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3411870	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6567127	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC2682655	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC4254607	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	
PMC6602900	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5123351	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC3256178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
PMC5910606	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4585324	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5078472	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC4908155	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6104921	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5153255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6322784	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	
PMC2515825	0	12	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	
PMC1761046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PMC4513199	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4219731	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	
PMC4062416	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC3256938	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3738925	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	
PMC6328241	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5567135	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5934477	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC4102860	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5464891	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6281009	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4214557	0	0	0	0	0	0	0	0	7	0	3	0	0	2	0	0	0	
PMC5833416	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3507339	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	
PMC6181936	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4887894	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	
PMC3185412	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5721544	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6348001	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6108113	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	
PMC6347856	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3817696	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	
PMC3610643	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4222953	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	
PMC6451369	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4778046	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3505861	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4621731	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3245912	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3656198	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3875430	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC4238323	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5241205	0	0	0	0	0	0	0	0	0	0	42	16	0	4	0	0	0	
PMC3235309	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5737810	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC4700476	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4414445	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	
PMC6262868	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3551985	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PMC4121268	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5374628	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2826661	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4905468	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5428745	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3090058	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC4148450	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4129219	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	
PMC3965420	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	
PMC5751549	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4695080	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	
PMC5406032	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	
PMC3977119	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	
PMC4975257	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4422099	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4760387	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4895336	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	
PMC6218854	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2965249	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5473272	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6265464	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	
PMC5437943	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5076506	0	0	0	0	0	0	0	0	3	0	0	4	0	3	0	0	0	
PMC6117150	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5314350	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4684330	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6239254	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	
PMC3161302	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5799268	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5584117	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3760768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PMC4490621	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC5729898	0	0	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	
PMC5726127	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4251439	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6317152	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6345863	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6548409	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4582557	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5647021	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC2887364	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5729237	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4583497	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5038963	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4823889	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4379016	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC5448768	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4032286	0	0	0	0	0	0	0	0	7	0	0	0	0	7	2	0	0	
PMC4503410	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6429369	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	
PMC5414932	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4679880	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5011241	0	3	0	0	0	0	0	0	0	1	0	0	0	46	0	0	0	
PMC5181802	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4779330	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5490237	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4289564	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2703913	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5347888	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	
PMC5672590	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3276181	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5409059	0	0	0	0	0	0	0	0	10	0	1	2	0	14	0	0	0	
PMC4061193	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC5515957	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	
PMC5822623	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4666613	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	
PMC5915992	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5371185	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	
PMC6398431	0	0	0	1	0	0	0	0	0	0	0	7	0	5	0	0	0	
PMC4957324	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5577269	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5389019	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6126332	0	31	0	0	0	0	0	0	4	0	0	1	0	10	0	0	0	
PMC4628364	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3488247	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6328761	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	
PMC4361619	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	
PMC6252211	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3631844	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4521269	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	
PMC1393758	0	0	0	0	0	0	0	0	0	0	0	1	0	5	20	0	0	
PMC5731190	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5376573	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	
PMC6380029	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4951493	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	
PMC6223830	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC4430602	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	
PMC5101721	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC3009588	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	
PMC5879560	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5308020	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	
PMC6321392	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC3691968	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6164379	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC4098613	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3026980	0	2	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	
PMC4479500	0	2	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	
PMC5539993	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4722781	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6329737	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6298943	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC5579700	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6152717	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	
PMC4260349	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6095867	0	3	0	0	0	0	0	0	4	0	6	0	0	2	0	0	2	
PMC5217112	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	
PMC3983315	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4956436	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4393119	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC5428714	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6031389	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC4048454	0	0	0	0	0	0	0	0	0	0	11	2	0	4	0	0	0	
PMC5814604	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4017587	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	
PMC4900581	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6143343	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC3338727	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6201409	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	
PMC5171773	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4349953	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5046175	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5461740	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5936914	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4046683	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6399450	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5623139	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3545406	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5037841	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3649201	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5223667	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4022584	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC3746958	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4070871	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC6117096	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6457629	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	
PMC5434896	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6152990	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4867044	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4463529	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4446410	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	
PMC4906887	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4893331	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	0	0	
PMC4657739	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5291146	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4246665	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC3787254	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC1891675	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	
PMC6218046	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5793097	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	
PMC5602289	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6437048	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6439317	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	
PMC5575960	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5214175	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5789972	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5607287	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6094927	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
PMC5617232	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	
PMC5910824	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5958944	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4463422	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4736932	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4450553	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4657970	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6433864	0	0	0	0	0	0	0	0	0	0	0	7	0	21	0	0	0	
PMC2148225	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	
PMC5522428	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3072371	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4440964	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4684377	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC6401608	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5290620	0	2	0	0	0	0	0	1	2	0	2	1	0	1	0	0	1	
PMC6499408	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6127175	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4370482	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	
PMC6530420	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6090025	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	
PMC5852291	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5445975	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4041824	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6166725	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC3307982	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC4306411	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6533543	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	
PMC4601594	0	0	0	0	0	0	0	0	0	3	3	1	0	2	0	0	0	
PMC5430900	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC3072980	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC3773018	0	2	0	0	0	0	0	0	7	0	1	2	0	1	0	0	0	
PMC4545275	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3287116	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	
PMC4848520	0	4	0	8	0	0	0	0	12	3	0	1	0	9	0	0	0	
PMC6124759	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
PMC6036704	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	
PMC4790856	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6404294	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5954137	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5387827	0	5	0	0	0	0	0	0	4	1	2	0	0	13	0	0	0	
PMC5936902	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC6184448	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC4917256	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC6385187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6180195	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3660313	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	0	0	
